municipio,municipio_chave,mes,indice_2026,base_icms,repasse_calculado,fundeb_calculado,liquido_calculado,repasse_sefaz,fundeb_sefaz,repasse_liquido_sefaz,diferenca,erro_absoluto,erro_percentual
MILAGRES,MILAGRES,Abril,0.1798333,1853353143.2,833236.5295175714,166647.3059035143,666589.2236140572,833235.72,166645.55,666590.17,-0.8095175714697689,0.8095175714697689,9.715348874743019e-05
MILAGRES,MILAGRES,Maio,0.1798333,1854938665.46,833949.3537681695,166789.8707536339,667159.4830145356,833948.17,166788.0,667160.17,-1.1837681694887578,1.1837681694887578,0.00014194745094155644
MILAGRES,MILAGRES,Junho,0.1798333,1934205596.72,869586.438341567,173917.2876683134,695669.1506732536,938755.68,187749.69,751005.99,69169.24165843311,69169.24165843311,7.368183557454812
MILHA,MILHA,Janeiro,0.3259071,1923303904.52,1567045.9948519752,313409.1989703951,1253636.7958815803,1567046.26,313407.79,1253638.47,0.2651480247732252,0.2651480247732252,1.692024234008415e-05
MILHA,MILHA,Fevereiro,0.3259071,1670684530.04,1361219.875500498,272243.97510009963,1088975.9004003985,1361218.82,272243.08,1088975.74,-1.0555004980415106,1.0555004980415106,7.754083932232957e-05
MILHA,MILHA,Março,0.3259071,1678479898.09,1367571.2899870186,273514.25799740374,1094057.031989615,1367570.15,273512.93,1094057.22,-1.1399870186578482,1.1399870186578482,8.335857715656109e-05
MILHA,MILHA,Abril,0.3259071,1853353143.2,1510052.370440492,302010.4740880984,1208041.8963523936,1510051.32,302009.02,1208042.3,-1.0504404918756336,1.0504404918756336,6.956323125995701e-05
MILHA,MILHA,Maio,0.3259071,1854938665.46,1511344.202844847,302268.84056896943,1209075.3622758777,1511343.51,302267.61,1209075.9,-0.6928448469843715,0.6928448469843715,4.584297629229053e-05
MILHA,MILHA,Junho,0.3259071,1934205596.72,1575928.3420769619,315185.6684153924,1260742.6736615696,1543095.75,308618.02,1234477.73,-32832.59207696188,32832.59207696188,2.1277093192021224
MIRAIMA,MIRAIMA,Janeiro,0.1737467,1923303904.52,835419.2662686628,167083.85325373255,668335.4130149302,835418.94,167081.78,668337.16,-0.32626866281498224,0.32626866281498224,3.9054496755242615e-05
MIRAIMA,MIRAIMA,Fevereiro,0.1737467,1670684530.04,725689.8095887522,145137.96191775045,580551.8476710018,725689.15,145136.79,580552.36,-0.659588752198033,0.659588752198033,9.089136198302441e-05
MIRAIMA,MIRAIMA,Março,0.1737467,1678479898.09,729075.8582736845,145815.1716547369,583260.6866189477,729074.67,145813.18,583261.49,-1.1882736844709143,1.1882736844709143,0.0001629838113112494
MIRAIMA,MIRAIMA,Abril,0.1737467,1853353143.2,805034.9814140687,161006.99628281375,644027.985131255,805033.96,161005.71,644028.25,-1.0214140687603503,1.0214140687603503,0.00012687838271572424
MIRAIMA,MIRAIMA,Maio,0.1737467,1854938665.46,805723.6795651976,161144.73591303953,644578.9436521581,805722.26,161142.79,644579.47,-1.419565197546035,1.419565197546035,0.00017618542617229354
MIRAIMA,MIRAIMA,Junho,0.1737467,1934205596.72,840154.5988790771,168030.91977581545,672123.6791032618,864061.95,172811.0,691250.95,23907.35112092283,23907.35112092283,2.7668561404564604
MISSAO VELHA,MISSAO VELHA,Janeiro,0.2164692,1923303904.52,1040840.143920802,208168.02878416041,832672.1151366417,1040839.66,208166.55,832673.11,-0.48392080201301724,0.48392080201301724,4.649330925889365e-05
MISSAO VELHA,MISSAO VELHA,Fevereiro,0.2164692,1670684530.04,904129.359175337,180825.8718350674,723303.4873402696,904128.49,180824.46,723304.03,-0.8691753370221704,0.8691753370221704,9.613405026338351e-05
MISSAO VELHA,MISSAO VELHA,Março,0.2164692,1678479898.09,908348.0018890596,181669.60037781193,726678.4015112477,908347.04,181667.97,726679.07,-0.9618890595156699,0.9618890595156699,0.00010589444531196688
MISSAO VELHA,MISSAO VELHA,Abril,0.2164692,1853353143.2,1002984.6805649737,200596.93611299476,802387.7444519791,1002984.23,200595.09,802389.14,-0.4505649737548083,0.4505649737548083,4.492243848687514e-05
MISSAO VELHA,MISSAO VELHA,Maio,0.2164692,1854938665.46,1003842.7224029846,200768.54448059693,803074.1779223877,1003841.53,200767.08,803074.45,-1.1924029845977202,1.1924029845977202,0.00011878398621321438
MISSAO VELHA,MISSAO VELHA,Junho,0.2164692,1934205596.72,1046739.8453937527,209347.96907875055,837391.8763150022,1150194.24,230037.36,920156.88,103454.39460624731,103454.39460624731,8.994515100879596
MOMBACA,MOMBACA,Janeiro,0.2664153,1923303904.52,1280993.966784668,256198.7933569336,1024795.1734277344,1280993.39,256197.3,1024796.09,-0.5767846680246294,0.5767846680246294,4.502635786626732e-05
MOMBACA,MOMBACA,Fevereiro,0.2664153,1670684530.04,1112739.800689914,222547.96013798282,890191.8405519313,1112738.73,222546.72,890192.01,-1.0706899140495807,1.0706899140495807,9.622114205098088e-05
MOMBACA,MOMBACA,Março,0.2664153,1678479898.09,1117931.813984042,223586.36279680842,894345.4511872337,1117931.26,223584.79,894346.47,-0.5539840420242399,0.5539840420242399,4.9554392282065704e-05
MOMBACA,MOMBACA,Abril,0.2664153,1853353143.2,1234404.0841289274,246880.8168257855,987523.267303142,1234403.38,246879.4,987523.98,-0.7041289275512099,0.7041289275512099,5.7042044680014565e-05
MOMBACA,MOMBACA,Maio,0.2664153,1854938665.46,1235460.102600314,247092.0205200628,988368.0820802512,1235459.15,247090.49,988368.66,-0.9526003140490502,0.9526003140490502,7.710496247885252e-05
MOMBACA,MOMBACA,Junho,0.2664153,1934205596.72,1288254.9107795947,257650.98215591896,1030603.9286236758,1372066.23,274411.95,1097654.28,83811.3192204053,83811.3192204053,6.108401867773199
MONSENHOR TABOSA,MONSENHOR TABOSA,Janeiro,0.1979554,1923303904.52,951820.984352046,190364.1968704092,761456.7874816369,951820.11,190362.42,761457.69,-0.8743520460557193,0.8743520460557193,9.186106039046804e-05
MONSENHOR TABOSA,MONSENHOR TABOSA,Fevereiro,0.1979554,1670684530.04,826802.5610447006,165360.5122089401,661442.0488357604,826801.71,165359.47,661442.24,-0.8510447005974129,0.8510447005974129,0.00010293214083911521
MONSENHOR TABOSA,MONSENHOR TABOSA,Março,0.1979554,1678479898.09,830660.399045913,166132.07980918261,664528.3192367305,830658.96,166130.01,664528.95,-1.4390459130518138,1.4390459130518138,0.0001732414844537178
MONSENHOR TABOSA,MONSENHOR TABOSA,Abril,0.1979554,1853353143.2,917203.1570085332,183440.63140170666,733762.5256068266,917201.77,183438.75,733763.02,-1.3870085332309827,1.3870085332309827,0.00015122174625011711
MONSENHOR TABOSA,MONSENHOR TABOSA,Maio,0.1979554,1854938665.46,917987.8137415013,183597.56274830026,734390.250993201,917987.34,183595.89,734391.45,-0.4737415013369173,0.4737415013369173,5.160653973037551e-05
MONSENHOR TABOSA,MONSENHOR TABOSA,Junho,0.1979554,1934205596.72,957216.1064523658,191443.22129047316,765772.8851618926,989647.62,197927.29,791720.33,32431.51354763424,32431.51354763424,3.277076900122716
MORADA NOVA,MORADA NOVA,Janeiro,0.6916986,1923303904.52,3325866.5453275447,665173.309065509,2660693.236262036,3325865.67,665172.28,2660693.39,-0.8753275447525084,0.8753275447525084,2.6318788297679755e-05
MORADA NOVA,MORADA NOVA,Fevereiro,0.6916986,1670684530.04,2889025.3761758152,577805.0752351631,2311220.3009406524,2889024.58,577803.86,2311220.72,-0.7961758151650429,0.7961758151650429,2.755863763419565e-05
MORADA NOVA,MORADA NOVA,Março,0.6916986,1678479898.09,2902505.4890924892,580501.0978184979,2322004.3912739917,2902504.46,580500.04,2322004.42,-1.0290924892760813,1.0290924892760813,3.545532843991156e-05
MORADA NOVA,MORADA NOVA,Abril,0.6916986,1853353143.2,3204904.436142599,640980.8872285199,2563923.5489140796,3204902.85,640979.55,2563923.3,-1.5861425991170108,1.5861425991170108,4.949112885331331e-05
MORADA NOVA,MORADA NOVA,Maio,0.6916986,1854938665.46,3207646.1949613765,641529.2389922753,2566116.9559691013,3207645.16,641528.11,2566117.05,-1.0349613763391972,1.0349613763391972,3.226545720347687e-05
MORADA NOVA,MORADA NOVA,Junho,0.6916986,1934205596.72,3344718.258408472,668943.6516816944,2675774.6067267777,3359789.27,671956.76,2687832.51,15071.011591528077,15071.011591528077,0.44857014474387186
MORAUJO,MORAUJO,Janeiro,0.2254116,1923303904.52,1083837.5260102511,216767.50520205023,867070.0208082009,1083836.59,216766.21,867070.38,-0.9360102510545403,0.9360102510545403,8.636082779365663e-05
MORAUJO,MORAUJO,Fevereiro,0.2254116,1670684530.04,941479.1825289112,188295.83650578224,753183.346023129,941478.56,188294.36,753184.2,-0.6225289111025631,0.6225289111025631,6.612247347433628e-05
MORAUJO,MORAUJO,Março,0.2254116,1678479898.09,945872.0984907596,189174.41969815193,756697.6787926077,945870.64,189172.54,756698.1,-1.458490759599954,1.458490759599954,0.00015419558425028965
MORAUJO,MORAUJO,Abril,0.2254116,1853353143.2,1044418.2434343528,208883.64868687058,835534.5947474823,1044417.37,208881.65,835535.72,-0.8734343528049067,0.8734343528049067,8.362886120947096e-05
MORAUJO,MORAUJO,Maio,0.2254116,1854938665.46,1045311.7312080084,209062.34624160168,836249.3849664067,1045310.89,209060.52,836250.37,-0.8412080083508044,0.8412080083508044,8.047443266862019e-05
MORAUJO,MORAUJO,Junho,0.2254116,1934205596.72,1089980.9457140248,217996.18914280497,871984.7565712199,1058604.92,211719.05,846885.87,-31376.0257140249,31376.0257140249,2.9639032580752507
MORRINHOS,MORRINHOS,Janeiro,0.2551677,1923303904.52,1226912.58429347,245382.51685869403,981530.0674347761,1226911.47,245381.22,981530.25,-1.1142934700474143,1.1142934700474143,9.08210166172311e-05
MORRINHOS,MORRINHOS,Fevereiro,0.2551677,1670684530.04,1065761.8223897193,213152.36447794386,852609.4579117754,1065761.5,213151.65,852609.85,-0.3223897193092853,0.3223897193092853,3.0249705896608694e-05
MORRINHOS,MORRINHOS,Março,0.2551677,1678479898.09,1070734.6377296492,214146.92754592985,856587.7101837194,1070734.47,214145.47,856589.0,-0.16772964922711253,0.16772964922711253,1.5664915432031673e-05
MORRINHOS,MORRINHOS,Abril,0.2551677,1853353143.2,1182289.6470952868,236457.92941905736,945831.7176762294,1182288.61,236456.66,945831.95,-1.0370952866505831,1.0370952866505831,8.771929949072106e-05
MORRINHOS,MORRINHOS,Maio,0.2551677,1854938665.46,1183301.082266244,236660.21645324884,946640.8658129954,1183300.32,236658.74,946641.58,-0.7622662440408021,0.7622662440408021,6.441866288355285e-05
MORRINHOS,MORRINHOS,Junho,0.2551677,1934205596.72,1233866.9836054249,246773.39672108498,987093.5868843399,1257154.47,251428.94,1005725.53,23287.4863945751,23287.4863945751,1.8523965789641665
MUCAMBO,MUCAMBO,Janeiro,0.2361019,1923303904.52,1135239.2653364765,227047.8530672953,908191.4122691812,1135237.53,227045.71,908191.82,-1.735336476471275,1.735336476471275,0.00015286109123535365
MUCAMBO,MUCAMBO,Fevereiro,0.2361019,1670684530.04,986129.4796076277,197225.89592152555,788903.5836861022,986128.47,197224.83,788903.64,-1.009607627755031,1.009607627755031,0.000102380943099131
MUCAMBO,MUCAMBO,Março,0.2361019,1678479898.09,990730.7326271385,198146.1465254277,792584.5861017108,990729.85,198144.86,792584.99,-0.8826271385187283,0.8826271385187283,8.908857833633742e-05
MUCAMBO,MUCAMBO,Abril,0.2361019,1853353143.2,1093950.4962012304,218790.0992402461,875160.3969609844,1093949.04,218788.49,875160.55,-1.4562012304086238,1.4562012304086238,0.0001331141741674387
MUCAMBO,MUCAMBO,Maio,0.2361019,1854938665.46,1094886.358246426,218977.27164928522,875909.0865971409,1094885.33,218975.63,875909.7,-1.0282464260235429,1.0282464260235429,9.391361796979623e-05
MUCAMBO,MUCAMBO,Junho,0.2361019,1934205596.72,1141674.0409405646,228334.80818811292,913339.2327524517,1140764.84,228151.73,912613.11,-909.2009405645076,909.2009405645076,0.07970099609350755
MULUNGU,MULUNGU,Janeiro,0.1705882,1923303904.52,820232.3778125966,164046.47556251934,656185.9022500773,820230.83,164044.69,656186.14,-1.54781259666197,1.54781259666197,0.00018870451341873728
MULUNGU,MULUNGU,Fevereiro,0.1705882,1670684530.04,712497.6668684238,142499.53337368477,569998.1334947391,712497.06,142498.31,569998.75,-0.6068684237543494,0.6068684237543494,8.517486707304438e-05
MULUNGU,MULUNGU,Março,0.1705882,1678479898.09,715822.1613783913,143164.43227567826,572657.729102713,715820.61,143162.27,572658.34,-1.5513783913338557,1.5513783913338557,0.0002167272595481507
MULUNGU,MULUNGU,Abril,0.1705882,1853353143.2,790400.4416570755,158080.0883314151,632320.3533256605,790399.18,158078.26,632320.92,-1.2616570754908025,1.2616570754908025,0.00015962277130535517
MULUNGU,MULUNGU,Maio,0.1705882,1854938665.46,791076.620128059,158215.3240256118,632861.2961024472,791075.67,158213.03,632862.64,-0.9501280589029193,0.9501280589029193,0.00012010583752410426
MULUNGU,MULUNGU,Junho,0.1705882,1934205596.72,824881.6279359767,164976.32558719534,659905.3023487814,830678.11,166134.21,664543.9,5796.482064023265,5796.482064023265,0.6978012294104229
NOVA OLINDA,NOVA OLINDA,Janeiro,0.226491,1923303904.52,1089027.5615965985,217805.5123193197,871222.0492772788,1089026.87,217804.4,871222.47,-0.6915965983644128,0.6915965983644128,6.350592601672104e-05
NOVA OLINDA,NOVA OLINDA,Fevereiro,0.226491,1670684530.04,945987.5247332242,189197.50494664485,756790.0197865794,945986.46,189196.16,756790.3,-1.0647332242224365,1.0647332242224365,0.00011255269173962983
NOVA OLINDA,NOVA OLINDA,Março,0.226491,1678479898.09,950401.4764957555,190080.2952991511,760321.1811966044,950400.44,190078.22,760322.22,-1.036495755543001,1.036495755543001,0.00010905884634723035
NOVA OLINDA,NOVA OLINDA,Abril,0.226491,1853353143.2,1049419.516891278,209883.90337825564,839535.6135130225,1049417.79,209881.77,839536.02,-1.7268912780564278,1.7268912780564278,0.0001645570805557268
NOVA OLINDA,NOVA OLINDA,Maio,0.226491,1854938665.46,1050317.2831967522,210063.45663935045,840253.8265574018,1050316.57,210061.86,840254.71,-0.71319675212726,0.71319675212726,6.790302776307337e-05
NOVA OLINDA,NOVA OLINDA,Junho,0.226491,1934205596.72,1095200.3995167739,219040.07990335478,876160.3196134191,1101960.35,220390.57,881569.78,6759.950483226217,6759.950483226217,0.6134477055573022
NOVA RUSSAS,NOVA RUSSAS,Janeiro,0.2842937,1923303904.52,1366957.9581010938,273391.59162021877,1093566.366480875,1366956.74,273389.93,1093566.81,-1.2181010937783867,1.2181010937783867,8.911043474414463e-05
NOVA RUSSAS,NOVA RUSSAS,Fevereiro,0.2842937,1670684530.04,1187412.7164445817,237482.54328891635,949930.1731556654,1187412.22,237481.22,949931.0,-0.49644458177499473,0.49644458177499473,4.180895003548092e-05
NOVA RUSSAS,NOVA RUSSAS,Março,0.2842937,1678479898.09,1192953.1515090724,238590.6303018145,954362.521207258,1192952.76,238589.37,954363.39,-0.39150907238945365,0.39150907238945365,3.2818489173825595e-05
NOVA RUSSAS,NOVA RUSSAS,Abril,0.2842937,1853353143.2,1317241.5562173945,263448.3112434789,1053793.2449739156,1317240.17,263446.13,1053794.04,-1.386217394610867,1.386217394610867,0.00010523649568103187
NOVA RUSSAS,NOVA RUSSAS,Maio,0.2842937,1854938665.46,1318368.441191714,263673.6882383428,1054694.7529533713,1318367.58,263671.82,1054695.76,-0.8611917139496654,0.8611917139496654,6.53225797580418e-05
NOVA RUSSAS,NOVA RUSSAS,Junho,0.2842937,1934205596.72,1374706.1641305916,274941.2328261183,1099764.9313044732,1427310.8,285461.19,1141849.61,52604.63586940849,52604.63586940849,3.6855768112599225
NOVO ORIENTE,NOVO ORIENTE,Janeiro,0.2452033,1923303904.52,1179001.1607279724,235800.2321455945,943200.928582378,1179000.53,235798.43,943202.1,-0.6307279723696411,0.6307279723696411,5.349683535508174e-05
NOVO ORIENTE,NOVO ORIENTE,Fevereiro,0.2452033,1670684530.04,1024143.4000618929,204828.6800123786,819314.7200495144,1024142.9,204827.67,819315.23,-0.5000618929043412,0.5000618929043412,4.8827355333356426e-05
NOVO ORIENTE,NOVO ORIENTE,Março,0.2452033,1678479898.09,1028922.0249883293,205784.40499766587,823137.6199906635,1028921.31,205782.75,823138.56,-0.7149883292149752,0.7149883292149752,6.948911663759547e-05
NOVO ORIENTE,NOVO ORIENTE,Abril,0.2452033,1853353143.2,1136120.7669450315,227224.1533890063,908896.6135560252,1136119.71,227222.6,908897.11,-1.0569450315088034,1.0569450315088034,9.303113238910391e-05
NOVO ORIENTE,NOVO ORIENTE,Maio,0.2452033,1854938665.46,1137092.7051709702,227418.54103419406,909674.1641367762,1137091.51,227416.91,909674.6,-1.1951709701679647,1.1951709701679647,0.00010510772085247252
NOVO ORIENTE,NOVO ORIENTE,Junho,0.2452033,1934205596.72,1185683.987985533,237136.7975971066,948547.1903884264,1235137.62,247025.79,988111.83,49453.63201446715,49453.63201446715,4.003896506242531
OCARA,OCARA,Janeiro,0.1962627,1923303904.52,943682.0430540936,188736.40861081873,754945.6344432749,943681.11,188735.09,754946.02,-0.9330540936207399,0.9330540936207399,9.887387632679645e-05
OCARA,OCARA,Fevereiro,0.1962627,1670684530.04,819732.6417847038,163946.52835694078,655786.1134277631,819732.14,163945.33,655786.81,-0.5017847038106993,0.5017847038106993,6.121325239372697e-05
OCARA,OCARA,Março,0.1962627,1678479898.09,823557.4917371706,164711.49834743413,658845.9933897365,823556.44,164709.68,658846.76,-1.0517371706664562,1.0517371706664562,0.0001277067508167936
OCARA,OCARA,Abril,0.1962627,1853353143.2,909360.2298447967,181872.04596895934,727488.1838758374,909359.34,181870.29,727489.05,-0.8898447967367247,0.8898447967367247,9.785403388903717e-05
OCARA,OCARA,Maio,0.1962627,1854938665.46,910138.177043941,182027.63540878822,728110.5416351529,910136.91,182025.79,728111.12,-1.267043940955773,1.267043940955773,0.00013921465298619447
OCARA,OCARA,Junho,0.1962627,1934205596.72,949031.031918446,189806.2063836892,759224.8255347568,1008998.15,201797.87,807200.28,59967.11808155407,59967.11808155407,5.943233699839199
OROS,OROS,Janeiro,0.1989366,1923303904.52,956538.8488298334,191307.7697659667,765231.0790638668,956537.61,191306.45,765231.16,-1.2388298334553838,1.2388298334553838,0.00012951187914664262
OROS,OROS,Fevereiro,0.1989366,1670684530.04,830900.7501968886,166180.15003937774,664720.600157511,830900.09,166179.07,664721.02,-0.6601968886097893,0.6601968886097893,7.945562848714932e-05
OROS,OROS,Março,0.1989366,1678479898.09,834777.7102359276,166955.54204718553,667822.1681887421,834776.13,166953.71,667822.42,-1.580235927598551,1.580235927598551,0.00018930056464342733
OROS,OROS,Abril,0.1989366,1853353143.2,921749.4322688028,184349.88645376056,737399.5458150422,921747.62,184348.15,737399.47,-1.8122688027797267,1.8122688027797267,0.0001966122573530189
OROS,OROS,Maio,0.1989366,1854938665.46,922537.9782878745,184507.59565757492,738030.3826302997,922537.27,184506.28,738030.99,-0.7082878744695336,0.7082878744695336,7.677607154771465e-05
OROS,OROS,Junho,0.1989366,1934205596.72,961960.7127811197,192392.14255622396,769568.5702248958,998510.85,199700.5,798810.35,36550.137218880234,36550.137218880234,3.660464702900348
PACAJUS,PACAJUS,Janeiro,0.6728157,1923303904.52,3235072.6570808925,647014.5314161786,2588058.1256647143,3235072.06,647014.1,2588057.96,-0.5970808924175799,0.5970808924175799,1.8456494363763258e-05
PACAJUS,PACAJUS,Fevereiro,0.6728157,1670684530.04,2810156.953895084,562031.3907790169,2248125.5631160676,2810156.63,562030.28,2248126.35,-0.32389508420601487,0.32389508420601487,1.1525872997549424e-05
PACAJUS,PACAJUS,Março,0.6728157,1678479898.09,2823269.0689233798,564653.813784676,2258615.255138704,2823267.99,564652.27,2258615.72,-1.0789233795367181,1.0789233795367181,3.8215407937123174e-05
PACAJUS,PACAJUS,Abril,0.6728157,1853353143.2,3117412.7309732707,623482.5461946542,2493930.1847786168,3117411.61,623481.16,2493930.45,-1.1209732708521187,1.1209732708521187,3.5958462054105165e-05
